"num","year","month","day","week","hour","minute"
2381,2018,9,1,"周日",22,5
2382,2018,9,2,"周日",22,39
2383,2018,9,3,"周一",23,14
2384,2018,9,4,"周二",24,8
2385,2018,9,5,"周三",22,6
2386,2018,9,6,"周四",22,17
2387,2018,9,7,"周五",21,52
2388,2018,9,8,"周六",21,46
2389,2018,9,9,"周日",22,52
2390,2018,9,10,"周一",23,44
2391,2018,9,11,"周二",22,6
2392,2018,9,12,"周三",21,51
2393,2018,9,13,"周四",23,26
2394,2018,9,14,"周五",21,57
2395,2018,9,15,"周六",22,52
2396,2018,9,16,"周日",22,11
2397,2018,9,17,"周一",23,49
2398,2018,9,18,"周二",22,37
2399,2018,9,19,"周三",21,50
2400,2018,9,20,"周四",22,33
2401,2018,9,21,"周五",22,34
2402,2018,9,22,"周六",22,5
2403,2018,9,23,"周日",21,40
2404,2018,9,24,"周一",22,38
2405,2018,9,25,"周二",22,44
2406,2018,9,26,"周三",22,6
2407,2018,9,27,"周四",23,16
2408,2018,9,28,"周五",23,2
2409,2018,9,29,"周六",21,59
